date,Adj Close
18/04/2013,38.894806
19/04/2013,38.894806
22/04/2013,38.894806
23/04/2013,38.894806
24/04/2013,39.454494
25/04/2013,40.211269
26/04/2013,40.037849
29/04/2013,40.037849
30/04/2013,39.391445
01/05/2013,39.391445
02/05/2013,40.353172
03/05/2013,40.353172
06/05/2013,40.353172
07/05/2013,40.353172
08/05/2013,41.212406
09/05/2013,41.0784
10/05/2013,41.188763
13/05/2013,41.243946
14/05/2013,41.677513
15/05/2013,41.764233
16/05/2013,42.008602
17/05/2013,42.016499
20/05/2013,42.016499
21/05/2013,42.394859
22/05/2013,42.008602
23/05/2013,41.575035
24/05/2013,41.724815
28/05/2013,42.33181
29/05/2013,42.10321
30/05/2013,42.276615
31/05/2013,42.268726
03/06/2013,42.268726
04/06/2013,41.984943
05/06/2013,41.070511
06/06/2013,41.070511
07/06/2013,41.070511
10/06/2013,41.977062
11/06/2013,41.921894
12/06/2013,41.472561
13/06/2013,41.472561
14/06/2013,41.464661
17/06/2013,41.740578
18/06/2013,41.740578
19/06/2013,42.063778
20/06/2013,40.778854
21/06/2013,40.692146
24/06/2013,40.006317
25/06/2013,40.502945
26/06/2013,40.502945
27/06/2013,40.670757
28/06/2013,41.201115
01/07/2013,41.438572
02/07/2013,41.438572
03/07/2013,41.438572
05/07/2013,41.296097
08/07/2013,41.968933
09/07/2013,42.30138
10/07/2013,42.30138
11/07/2013,42.30138
12/07/2013,42.800076
15/07/2013,42.997974
16/07/2013,42.815914
17/07/2013,42.815914
18/07/2013,43.322517
19/07/2013,43.243359
22/07/2013,43.362095
23/07/2013,43.362095
24/07/2013,43.362095
25/07/2013,43.148361
26/07/2013,43.140457
29/07/2013,43.243359
30/07/2013,43.243359
31/07/2013,43.243359
01/08/2013,43.789528
02/08/2013,43.837029
05/08/2013,43.781624
06/08/2013,43.520409
07/08/2013,43.243359
08/08/2013,43.243359
09/08/2013,43.417492
12/08/2013,43.338337
13/08/2013,43.338337
14/08/2013,43.472904
15/08/2013,42.752571
16/08/2013,42.554676
19/08/2013,42.412201
20/08/2013,42.412201
21/08/2013,42.309311
22/08/2013,42.309311
23/08/2013,42.309311
26/08/2013,42.831734
27/08/2013,41.92934
28/08/2013,41.92934
29/08/2013,41.92934
30/08/2013,41.92934
03/09/2013,41.92934
04/09/2013,41.92934
05/09/2013,41.92934
06/09/2013,42.665493
09/09/2013,42.665493
10/09/2013,43.227531
11/09/2013,43.227531
12/09/2013,43.227531
13/09/2013,43.227531
16/09/2013,43.227531
17/09/2013,43.749969
18/09/2013,43.749969
19/09/2013,44.193233
20/09/2013,44.193233
23/09/2013,43.520409
24/09/2013,43.739189
25/09/2013,43.739189
26/09/2013,43.739189
27/09/2013,43.253899
30/09/2013,43.078869
01/10/2013,43.078869
02/10/2013,43.142521
03/10/2013,42.99136
04/10/2013,42.99136
07/10/2013,43.15844
08/10/2013,42.649288
09/10/2013,42.482231
10/10/2013,43.309582
11/10/2013,43.6119
14/10/2013,43.906242
15/10/2013,43.930111
16/10/2013,44.200603
17/10/2013,44.200603
18/10/2013,44.200603
21/10/2013,44.789303
22/10/2013,45.09161
23/10/2013,44.797245
24/10/2013,44.837036
25/10/2013,45.004101
28/10/2013,45.107525
29/10/2013,45.282543
30/10/2013,45.115475
31/10/2013,45.115475
01/11/2013,44.948414
04/11/2013,45.250713
05/11/2013,45.250713
06/11/2013,45.250713
07/11/2013,44.948414
08/11/2013,44.948414
11/11/2013,45.545067
12/11/2013,45.545067
13/11/2013,45.545067
14/11/2013,45.767822
15/11/2013,45.767822
18/11/2013,46.300827
19/11/2013,45.99057
20/11/2013,45.99057
21/11/2013,46.13377
22/11/2013,46.364479
25/11/2013,46.412201
26/11/2013,46.539505
27/11/2013,46.436081
29/11/2013,46.603142
02/12/2013,46.603142
03/12/2013,46.0383
04/12/2013,46.229237
05/12/2013,46.006489
06/12/2013,46.420166
09/12/2013,46.650871
10/12/2013,46.523602
11/12/2013,46.006489
12/12/2013,45.863281
13/12/2013,45.807613
16/12/2013,46.125824
17/12/2013,46.05423
18/12/2013,46.499722
19/12/2013,46.499722
20/12/2013,46.961136
23/12/2013,47.092289
24/12/2013,47.092289
26/12/2013,47.452133
27/12/2013,47.484123
30/12/2013,47.468136
31/12/2013,47.612064
02/01/2014,47.348175
03/01/2014,47.292206
06/01/2014,47.284206
07/01/2014,47.548096
08/01/2014,47.548096
09/01/2014,47.444134
10/01/2014,47.596085
13/01/2014,47.268208
14/01/2014,47.420158
15/01/2014,47.724026
16/01/2014,47.492111
17/01/2014,47.388168
21/01/2014,47.452133
22/01/2014,47.524105
23/01/2014,46.988331
24/01/2014,46.084724
27/01/2014,45.852806
28/01/2014,45.852806
29/01/2014,45.852806
30/01/2014,46.020729
31/01/2014,45.91679
03/02/2014,45.404995
04/02/2014,45.117111
05/02/2014,44.96516
06/02/2014,45.572926
07/02/2014,45.700867
10/02/2014,46.076698
11/02/2014,46.660465
12/02/2014,46.636471
13/02/2014,46.956345
14/02/2014,47.14027
18/02/2014,47.300217
19/02/2014,47.196247
20/02/2014,47.340172
21/02/2014,47.252213
24/02/2014,47.252213
25/02/2014,47.404148
26/02/2014,47.404148
27/02/2014,47.404148
28/02/2014,47.740021
03/03/2014,47.396152
04/03/2014,48.11586
05/03/2014,48.091869
06/03/2014,48.283787
07/03/2014,48.347759
10/03/2014,48.307785
11/03/2014,47.979919
12/03/2014,47.979919
13/03/2014,47.979919
14/03/2014,47.484123
17/03/2014,47.811989
18/03/2014,48.267796
19/03/2014,48.243805
20/03/2014,48.243805
21/03/2014,48.379753
24/03/2014,48.099873
25/03/2014,48.415623
26/03/2014,48.142441
27/03/2014,47.981758
28/03/2014,48.303135
31/03/2014,48.648617
01/04/2014,48.92178
02/04/2014,48.92178
03/04/2014,48.92178
04/04/2014,49.323513
07/04/2014,48.166557
08/04/2014,48.15852
09/04/2014,48.632542
10/04/2014,47.821068
11/04/2014,47.395245
14/04/2014,47.483627
15/04/2014,47.997829
16/04/2014,48.407585
17/04/2014,48.640587
21/04/2014,48.696823
22/04/2014,48.969994
23/04/2014,48.89769
24/04/2014,48.89769
25/04/2014,48.560234
28/04/2014,48.704857
29/04/2014,48.978043
30/04/2014,49.042309
01/05/2014,49.01017
02/05/2014,49.026237
05/05/2014,48.737
06/05/2014,48.712891
07/05/2014,48.712891
08/05/2014,48.873577
09/05/2014,48.688774
12/05/2014,49.403854
13/05/2014,49.524376
14/05/2014,49.291378
15/05/2014,48.688774
16/05/2014,48.688774
19/05/2014,49.114616
20/05/2014,48.793232
21/05/2014,49.090519
22/05/2014,49.339577
23/05/2014,49.435993
27/05/2014,49.628826
28/05/2014,49.668987
29/05/2014,49.797543
30/05/2014,49.797543
02/06/2014,50.070713
03/06/2014,50.070713
04/06/2014,50.215347
05/06/2014,50.287651
06/06/2014,50.761681
09/06/2014,50.817921
10/06/2014,50.842026
11/06/2014,50.65723
12/06/2014,50.504574
13/06/2014,50.416199
16/06/2014,50.528675
17/06/2014,50.689369
18/06/2014,51.083061
19/06/2014,51.10717
20/06/2014,51.267857
23/06/2014,51.291954
24/06/2014,50.922375
25/06/2014,51.045074
26/06/2014,50.762524
27/06/2014,50.923988
30/06/2014,51.101589
01/07/2014,51.384132
02/07/2014,51.384132
03/07/2014,51.666683
07/07/2014,51.481022
08/07/2014,51.222679
09/07/2014,51.432575
10/07/2014,51.214607
11/07/2014,51.230747
14/07/2014,51.230747
15/07/2014,51.553669
16/07/2014,51.682838
17/07/2014,51.384132
18/07/2014,51.626331
21/07/2014,51.545593
22/07/2014,51.74741
23/07/2014,51.892727
24/07/2014,51.933094
25/07/2014,51.666683
28/07/2014,51.577888
