date,Adj Close
05/08/1993,25.980339
06/08/1993,26.016506
09/08/1993,26.161148
10/08/1993,26.143074
11/08/1993,26.143074
12/08/1993,26.070751
13/08/1993,26.106913
16/08/1993,26.251541
17/08/1993,26.341946
18/08/1993,26.486589
19/08/1993,26.486589
20/08/1993,26.504675
23/08/1993,26.450417
24/08/1993,26.739693
25/08/1993,26.757786
26/08/1993,26.77585
27/08/1993,26.757786
30/08/1993,26.866241
31/08/1993,26.93857
01/09/1993,26.902416
02/09/1993,26.812019
03/09/1993,26.830078
07/09/1993,26.64929
08/09/1993,26.558899
09/09/1993,26.613142
10/09/1993,26.848185
13/09/1993,26.866241
14/09/1993,26.757786
15/09/1993,26.830078
16/09/1993,26.721622
17/09/1993,26.669811
20/09/1993,26.451481
21/09/1993,26.360538
22/09/1993,26.578846
23/09/1993,26.72438
24/09/1993,26.651623
27/09/1993,26.942677
28/09/1993,26.888121
29/09/1993,26.797136
30/09/1993,26.742577
01/10/1993,26.869921
04/10/1993,26.906292
05/10/1993,26.869921
06/10/1993,26.851721
07/10/1993,26.778965
08/10/1993,26.815336
11/10/1993,26.869921
12/10/1993,26.906292
13/10/1993,26.906292
14/10/1993,27.251947
15/10/1993,27.397491
18/10/1993,27.324734
19/10/1993,27.124617
20/10/1993,27.160995
21/10/1993,27.124617
22/10/1993,26.997255
25/10/1993,27.07004
26/10/1993,27.051832
27/10/1993,27.07004
28/10/1993,27.270147
29/10/1993,27.270147
01/11/1993,27.342907
02/11/1993,27.324734
03/11/1993,26.979073
04/11/1993,26.687992
05/11/1993,26.815336
08/11/1993,26.851721
09/11/1993,26.869921
10/11/1993,27.07004
11/11/1993,26.997255
12/11/1993,27.124617
15/11/1993,27.106413
16/11/1993,27.23377
17/11/1993,27.088217
18/11/1993,27.015467
19/11/1993,26.960876
22/11/1993,26.797136
23/11/1993,26.942677
24/11/1993,27.051832
26/11/1993,27.07004
29/11/1993,26.960876
30/11/1993,26.979073
01/12/1993,27.015467
02/12/1993,27.088217
03/12/1993,27.197361
06/12/1993,27.288353
07/12/1993,27.270147
08/12/1993,27.270147
09/12/1993,27.179186
10/12/1993,27.124617
13/12/1993,27.288353
14/12/1993,27.088217
15/12/1993,27.051832
16/12/1993,27.142803
17/12/1993,27.291983
20/12/1993,27.328594
21/12/1993,27.237007
22/12/1993,27.420195
23/12/1993,27.401865
27/12/1993,27.548405
28/12/1993,27.603363
29/12/1993,27.566725
30/12/1993,27.456833
31/12/1993,27.310297
03/01/1994,27.237007
04/01/1994,27.346922
05/01/1994,27.401865
06/01/1994,27.401865
07/01/1994,27.566725
10/01/1994,27.896433
11/01/1994,27.841463
12/01/1994,27.749887
13/01/1994,27.67662
14/01/1994,27.786528
17/01/1994,27.786528
18/01/1994,27.823154
19/01/1994,27.749887
20/01/1994,27.823154
21/01/1994,27.768188
24/01/1994,27.658308
25/01/1994,27.658308
26/01/1994,27.731569
27/01/1994,27.988018
28/01/1994,28.061258
31/01/1994,28.262751
01/02/1994,28.116219
02/02/1994,28.299377
03/02/1994,28.171171
04/02/1994,27.530062
07/02/1994,27.658308
08/02/1994,27.67662
09/02/1994,27.786528
10/02/1994,27.548405
11/02/1994,27.639988
14/02/1994,27.67662
15/02/1994,27.823154
16/02/1994,27.804838
17/02/1994,27.639988
18/02/1994,27.47514
22/02/1994,27.749887
23/02/1994,27.67662
24/02/1994,27.310297
25/02/1994,27.438505
28/02/1994,27.438505
01/03/1994,27.328594
02/03/1994,27.365257
03/03/1994,27.291983
04/03/1994,27.365257
07/03/1994,27.511778
08/03/1994,27.401865
09/03/1994,27.530062
10/03/1994,27.310297
11/03/1994,27.456833
14/03/1994,27.493456
15/03/1994,27.47514
16/03/1994,27.69492
17/03/1994,27.69492
18/03/1994,27.688896
21/03/1994,27.615206
22/03/1994,27.688896
23/03/1994,27.670488
24/03/1994,27.338877
25/03/1994,27.080956
28/03/1994,27.117805
29/03/1994,26.583532
30/03/1994,26.215107
31/03/1994,26.28878
04/04/1994,25.883503
05/04/1994,26.417765
06/04/1994,26.417765
07/04/1994,26.546696
08/04/1994,26.344061
11/04/1994,26.454597
12/04/1994,26.417765
13/04/1994,26.27956
14/04/1994,26.28878
15/04/1994,26.28878
18/04/1994,26.113791
19/04/1994,26.150642
20/04/1994,26.122984
21/04/1994,26.473022
22/04/1994,26.445393
25/04/1994,26.721731
26/04/1994,26.69408
28/04/1994,26.500654
29/04/1994,26.583532
02/05/1994,26.749359
03/05/1994,26.721731
04/05/1994,26.675673
05/05/1994,26.638813
06/05/1994,26.380907
09/05/1994,26.150642
10/05/1994,26.353252
11/05/1994,26.113791
12/05/1994,26.242733
13/05/1994,26.242733
16/05/1994,26.251926
17/05/1994,26.638813
18/05/1994,26.832256
19/05/1994,26.96121
20/05/1994,26.859888
23/05/1994,26.813833
24/05/1994,26.924358
25/05/1994,26.99806
26/05/1994,27.016493
27/05/1994,27.044113
31/05/1994,27.007267
01/06/1994,27.127014
02/06/1994,27.099386
03/06/1994,27.255966
06/06/1994,27.246761
07/06/1994,27.209913
08/06/1994,26.988853
09/06/1994,27.136225
10/06/1994,27.18228
13/06/1994,27.219116
14/06/1994,27.430981
15/06/1994,27.320442
16/06/1994,27.375717
17/06/1994,27.222916
20/06/1994,26.991091
21/06/1994,26.759304
22/06/1994,26.861311
23/06/1994,26.703657
24/06/1994,26.14736
27/06/1994,26.60169
28/06/1994,26.471874
29/06/1994,26.555328
30/06/1994,26.388418
01/07/1994,26.444056
05/07/1994,26.583141
06/07/1994,26.546061
07/07/1994,26.65731
08/07/1994,26.648043
11/07/1994,26.555328
12/07/1994,26.592407
13/07/1994,26.63876
14/07/1994,26.92621
15/07/1994,26.93548
18/07/1994,26.981838
19/07/1994,26.92621
20/07/1994,26.805672
21/07/1994,26.861311
22/07/1994,26.907648
25/07/1994,26.944759
26/07/1994,26.916925
27/07/1994,26.916925
28/07/1994,26.972565
29/07/1994,27.241457
01/08/1994,27.37126
02/08/1994,27.40836
03/08/1994,27.417637
04/08/1994,27.259996
05/08/1994,27.167278
08/08/1994,27.232176
09/08/1994,27.278543
10/08/1994,27.380527
11/08/1994,27.278543
12/08/1994,27.491796
15/08/1994,27.482521
16/08/1994,27.677248
17/08/1994,27.658705
18/08/1994,27.565987
19/08/1994,27.547432
22/08/1994,27.519619
23/08/1994,27.677248
24/08/1994,27.973961
25/08/1994,27.899778
26/08/1994,28.298468
29/08/1994,28.279924
30/08/1994,28.354099
31/08/1994,28.279924
01/09/1994,28.187208
02/09/1994,28.066675
06/09/1994,28.075949
07/09/1994,28.048128
08/09/1994,28.187208
09/09/1994,27.890503
12/09/1994,27.807062
13/09/1994,27.890503
14/09/1994,27.918316
15/09/1994,28.270651
16/09/1994,28.069469
19/09/1994,28.097454
20/09/1994,27.56572
21/09/1994,27.56572
22/09/1994,27.50042
23/09/1994,27.407139
26/09/1994,27.547064
27/09/1994,27.52841
28/09/1994,27.742971
29/09/1994,27.603027
30/09/1994,27.56572
03/10/1994,27.50042
04/10/1994,27.089975
05/10/1994,27.099304
06/10/1994,27.015339
07/10/1994,27.136614
10/10/1994,27.425791
11/10/1994,27.836254
12/10/1994,27.873579
13/10/1994,27.966843
14/10/1994,28.088114
17/10/1994,28.032156
18/10/1994,27.966843
19/10/1994,28.097454
20/10/1994,27.910868
21/10/1994,27.798927
24/10/1994,27.56572
25/10/1994,27.593719
26/10/1994,27.696316
27/10/1994,27.864237
28/10/1994,28.451925
31/10/1994,28.349337
01/11/1994,28.032156
02/11/1994,27.873579
03/11/1994,28.022823
04/11/1994,27.659008
07/11/1994,27.742971
08/11/1994,27.957514
09/11/1994,28.004169
10/11/1994,27.808262
11/11/1994,27.705648
14/11/1994,27.966843
15/11/1994,27.873579
16/11/1994,27.966843
17/11/1994,27.78026
18/11/1994,27.742971
21/11/1994,27.463099
22/11/1994,26.866081
23/11/1994,27.015339
25/11/1994,27.145945
28/11/1994,27.267221
29/11/1994,27.257875
30/11/1994,27.22056
01/12/1994,26.950033
02/12/1994,27.201906
05/12/1994,27.229889
06/12/1994,27.248562
07/12/1994,27.05266
08/12/1994,26.791468
09/12/1994,26.894079
12/12/1994,27.071301
13/12/1994,27.173927
14/12/1994,27.313862
15/12/1994,27.397799
16/12/1994,27.531654
19/12/1994,27.569242
20/12/1994,27.484612
21/12/1994,27.776121
22/12/1994,27.691481
23/12/1994,27.719685
27/12/1994,27.870131
28/12/1994,27.729095
29/12/1994,27.747906
30/12/1994,27.418785
03/01/1995,27.550446
04/01/1995,27.682066
05/01/1995,27.682066
06/01/1995,27.710278
09/01/1995,27.738508
10/01/1995,27.766701
11/01/1995,27.785496
12/01/1995,27.794916
13/01/1995,28.124018
16/01/1995,28.293262
17/01/1995,28.302677
18/01/1995,28.274456
19/01/1995,28.114605
20/01/1995,28.011177
23/01/1995,28.095814
24/01/1995,28.133413
25/01/1995,28.208635
26/01/1995,28.23683
27/01/1995,28.349678
30/01/1995,28.227448
31/01/1995,28.340284
01/02/1995,28.330873
02/02/1995,28.500126
03/02/1995,28.904455
06/02/1995,29.02668
07/02/1995,29.064285
08/02/1995,29.064285
09/02/1995,29.064285
10/02/1995,29.101929
13/02/1995,29.111317
14/02/1995,29.14893
15/02/1995,29.308773
16/02/1995,29.271152
17/02/1995,29.158344
21/02/1995,29.14893
22/02/1995,29.365196
23/02/1995,29.412199
24/02/1995,29.48745
27/02/1995,29.252357
28/02/1995,29.496834
01/03/1995,29.308773
02/03/1995,29.346386
03/03/1995,29.355789
06/03/1995,29.37459
07/03/1995,29.14893
08/03/1995,29.224152
09/03/1995,29.214752
10/03/1995,29.647291
13/03/1995,29.619059
14/03/1995,29.835335
15/03/1995,29.778933
16/03/1995,29.957571
17/03/1995,29.987366
20/03/1995,29.987366
21/03/1995,29.911749
22/03/1995,29.940119
23/03/1995,29.959017
24/03/1995,30.384438
27/03/1995,30.507345
28/03/1995,30.507345
29/03/1995,30.497883
30/03/1995,30.441145
31/03/1995,30.318281
03/04/1995,30.393871
04/04/1995,30.592419
05/04/1995,30.592419
06/04/1995,30.705866
07/04/1995,30.677498
10/04/1995,30.734226
11/04/1995,30.630213
12/04/1995,30.734226
13/04/1995,30.904402
17/04/1995,30.72477
18/04/1995,30.620775
19/04/1995,30.592419
20/04/1995,30.639687
21/04/1995,30.79096
24/04/1995,31.150187
25/04/1995,31.065088
26/04/1995,31.093475
27/04/1995,31.169096
28/04/1995,31.216368
01/05/1995,31.131275
02/05/1995,31.197474
03/05/1995,31.632326
04/05/1995,31.61343
05/05/1995,31.575611
08/05/1995,31.802505
09/05/1995,31.774145
10/05/1995,31.811954
11/05/1995,31.897038
12/05/1995,31.915945
15/05/1995,32.067207
16/05/1995,32.086113
17/05/1995,31.963226
18/05/1995,31.499969
19/05/1995,31.518894
22/05/1995,31.868681
23/05/1995,32.161736
24/05/1995,32.142853
25/05/1995,32.171188
26/05/1995,31.802505
30/05/1995,31.793072
31/05/1995,32.454807
01/06/1995,32.369728
02/06/1995,32.398079
05/06/1995,32.596611
06/06/1995,32.539898
07/06/1995,32.369728
08/06/1995,32.294109
09/06/1995,32.105019
12/06/1995,32.284653
13/06/1995,32.63443
14/06/1995,32.60606
15/06/1995,32.747864
16/06/1995,32.845116
19/06/1995,33.215954
20/06/1995,33.130371
21/06/1995,33.111351
22/06/1995,33.54879
23/06/1995,33.482216
26/06/1995,33.082859
27/06/1995,33.016258
28/06/1995,33.187435
29/06/1995,33.130371
30/06/1995,33.111351
03/07/1995,33.234966
05/07/1995,33.358593
06/07/1995,33.786522
07/07/1995,33.938656
10/07/1995,33.957687
11/07/1995,33.796017
12/07/1995,34.214439
13/07/1995,34.138359
14/07/1995,34.109833
17/07/1995,34.300011
18/07/1995,34.005234
19/07/1995,33.634369
20/07/1995,33.757984
21/07/1995,33.719952
24/07/1995,33.967197
25/07/1995,34.223938
26/07/1995,34.195415
27/07/1995,34.480701
28/07/1995,34.26199
31/07/1995,34.176384
01/08/1995,34.119366
02/08/1995,34.043274
03/08/1995,34.03376
04/08/1995,34.0718
07/08/1995,34.147877
08/08/1995,34.147877
09/08/1995,34.138359
10/08/1995,34.062286
11/08/1995,33.872093
14/08/1995,34.176384
15/08/1995,34.109833
16/08/1995,34.204929
17/08/1995,34.147877
18/08/1995,34.185909
21/08/1995,34.090839
22/08/1995,34.157372
23/08/1995,34.03376
24/08/1995,34.0718
25/08/1995,34.26199
28/08/1995,34.138359
29/08/1995,34.223938
30/08/1995,34.300011
31/08/1995,34.328545
01/09/1995,34.480701
05/09/1995,34.804012
06/09/1995,34.870583
07/09/1995,34.889584
08/09/1995,35.022728
11/09/1995,35.117825
12/09/1995,35.279491
13/09/1995,35.441139
14/09/1995,35.764454
15/09/1995,35.754597
18/09/1995,35.620754
19/09/1995,35.792831
20/09/1995,35.964897
21/09/1995,35.668549
22/09/1995,35.678097
25/09/1995,35.620754
26/09/1995,35.611176
27/09/1995,35.582493
28/09/1995,35.850185
29/09/1995,35.783268
02/10/1995,35.60162
03/10/1995,35.639866
04/10/1995,35.60162
05/10/1995,35.706783
06/10/1995,35.735474
09/10/1995,35.439106
10/10/1995,35.419987
11/10/1995,35.534698
12/10/1995,35.754597
13/10/1995,35.869297
16/10/1995,35.697235
17/10/1995,35.936237
18/10/1995,36.041405
19/10/1995,36.213474
20/10/1995,35.993587
23/10/1995,35.917099
24/10/1995,35.955345
25/10/1995,35.659004
26/10/1995,35.333946
27/10/1995,35.60162
30/10/1995,35.83107
31/10/1995,35.678097
01/11/1995,35.964897
02/11/1995,36.194351
03/11/1995,36.242161
06/11/1995,36.117855
07/11/1995,35.984035
08/11/1995,36.309071
09/11/1995,36.442913
10/11/1995,36.423786
13/11/1995,36.385544
14/11/1995,36.146542
15/11/1995,36.50983
16/11/1995,36.710587
17/11/1995,36.825317
20/11/1995,36.634121
21/11/1995,36.930477
22/11/1995,36.815762
24/11/1995,36.911346
27/11/1995,36.920906
28/11/1995,37.312878
29/11/1995,37.351105
30/11/1995,37.265064
01/12/1995,37.312878
04/12/1995,37.771748
05/12/1995,38.020321
06/12/1995,38.106361
07/12/1995,37.905598
08/12/1995,38.029877
11/12/1995,38.19241
12/12/1995,38.077667
13/12/1995,38.316662
14/12/1995,38.039448
15/12/1995,38.053352
18/12/1995,37.322308
19/12/1995,37.716702
20/12/1995,37.351158
21/12/1995,37.543564
22/12/1995,37.678223
26/12/1995,37.860977
27/12/1995,37.841763
28/12/1995,37.803272
29/12/1995,37.851349
02/01/1996,38.255371
03/01/1996,38.361179
04/01/1996,37.995651
05/01/1996,37.918705
08/01/1996,38.062981
09/01/1996,37.408875
10/01/1996,36.918301
11/01/1996,37.139553
12/01/1996,37.081833
15/01/1996,37.004871
16/01/1996,37.456974
17/01/1996,37.341545
18/01/1996,37.466599
19/01/1996,37.716702
22/01/1996,37.726326
23/01/1996,37.812881
24/01/1996,38.120701
25/01/1996,37.986034
26/01/1996,38.313065
29/01/1996,38.466988
30/01/1996,38.794048
31/01/1996,39.198059
01/02/1996,39.342331
02/02/1996,39.178802
05/02/1996,39.496239
06/02/1996,39.871391
07/02/1996,40.102253
08/02/1996,40.535099
09/02/1996,40.525467
12/02/1996,40.833309
13/02/1996,40.746723
14/02/1996,40.390816
15/02/1996,40.140709
16/02/1996,39.977192
20/02/1996,39.582817
21/02/1996,40.073395
22/02/1996,40.708256
23/02/1996,40.592823
26/02/1996,40.015682
27/02/1996,39.890636
28/02/1996,39.707851
29/02/1996,39.323097
01/03/1996,39.94833
04/03/1996,40.179203
05/03/1996,40.554359
06/03/1996,40.198437
07/03/1996,40.400444
08/03/1996,39.092236
11/03/1996,39.544327
12/03/1996,39.236523
13/03/1996,39.505856
14/03/1996,39.679005
15/03/1996,39.652344
18/03/1996,40.415615
19/03/1996,40.328659
20/03/1996,40.280346
21/03/1996,40.183754
22/03/1996,40.290001
25/03/1996,40.212723
26/03/1996,40.40596
27/03/1996,40.038811
28/03/1996,40.193401
29/03/1996,40.000179
01/04/1996,40.463936
02/04/1996,40.541237
03/04/1996,40.541237
04/04/1996,40.512241
08/04/1996,39.81657
09/04/1996,39.661999
10/04/1996,38.956696
11/04/1996,38.908371
12/04/1996,39.401131
15/04/1996,39.729626
16/04/1996,39.845589
17/04/1996,39.748959
18/04/1996,39.806919
19/04/1996,39.903561
22/04/1996,40.212723
23/04/1996,40.338337
24/04/1996,40.193401
25/04/1996,40.376984
26/04/1996,40.463936
29/04/1996,40.463936
30/04/1996,40.434952
01/05/1996,40.521904
02/05/1996,39.826252
03/05/1996,39.76828
06/05/1996,39.729626
07/05/1996,39.565392
08/05/1996,40.05814
09/05/1996,40.029148
10/05/1996,40.425293
13/05/1996,41.033985
14/05/1996,41.285198
15/05/1996,41.23687
16/05/1996,41.323826
17/05/1996,41.546082
20/05/1996,41.826263
21/05/1996,41.768272
22/05/1996,42.164417
23/05/1996,41.99052
24/05/1996,42.154781
28/05/1996,41.729641
29/05/1996,41.449448
30/05/1996,41.66201
31/05/1996,41.352825
03/06/1996,41.468777
04/06/1996,41.758636
05/06/1996,42.12579
06/06/1996,41.816597
07/06/1996,41.816597
10/06/1996,41.681332
11/06/1996,41.642681
12/06/1996,41.565395
13/06/1996,41.565395
14/06/1996,41.391479
17/06/1996,41.362503
18/06/1996,41.02433
19/06/1996,41.20792
20/06/1996,41.178917
21/06/1996,41.533096
24/06/1996,41.610802
25/06/1996,41.562237
26/06/1996,41.280544
27/06/1996,41.571938
28/06/1996,41.717613
01/07/1996,42.077034
02/07/1996,41.921608
03/07/1996,41.834194
05/07/1996,40.76577
08/07/1996,40.600639
09/07/1996,40.76577
10/07/1996,40.930866
11/07/1996,40.105251
12/07/1996,40.134403
15/07/1996,38.949421
16/07/1996,39.046543
17/07/1996,39.512772
18/07/1996,40.056702
19/07/1996,39.765312
22/07/1996,39.473919
23/07/1996,38.968849
24/07/1996,39.046543
25/07/1996,39.396217
26/07/1996,39.609909
29/07/1996,39.172817
30/07/1996,39.551628
31/07/1996,39.843006
01/08/1996,40.503487
02/08/1996,41.377674
05/08/1996,41.134853
06/08/1996,41.261131
07/08/1996,41.367981
08/08/1996,41.29998
09/08/1996,41.164009
12/08/1996,41.465111
13/08/1996,41.134853
14/08/1996,41.280544
15/08/1996,41.202858
16/08/1996,41.552509
19/08/1996,41.571938
20/08/1996,41.542801
21/08/1996,41.397106
22/08/1996,41.785633
23/08/1996,41.562237
26/08/1996,41.358246
27/08/1996,41.513657
28/08/1996,41.445663
29/08/1996,41.03772
30/08/1996,40.610352
03/09/1996,40.872604
04/09/1996,40.911469
05/09/1996,40.416061
06/09/1996,40.989166
09/09/1996,41.474815
10/09/1996,41.455376
11/09/1996,41.688503
12/09/1996,41.979904
13/09/1996,42.620941
16/09/1996,42.776367
17/09/1996,42.679237
18/09/1996,42.57238
19/09/1996,42.737518
20/09/1996,42.889099
23/09/1996,42.879364
24/09/1996,42.869583
25/09/1996,42.898872
26/09/1996,42.879364
27/09/1996,42.9184
30/09/1996,42.879364
01/10/1996,43.113686
02/10/1996,43.406525
03/10/1996,43.367504
04/10/1996,43.953289
07/10/1996,44.002087
08/10/1996,43.826359
09/10/1996,43.484657
10/10/1996,43.396801
11/10/1996,43.933746
14/10/1996,43.992336
15/10/1996,43.933746
16/10/1996,44.148552
17/10/1996,44.26572
18/10/1996,44.500008
21/10/1996,44.441422
22/10/1996,44.129025
23/10/1996,44.275478
24/10/1996,43.894699
25/10/1996,43.933746
28/10/1996,43.640881
29/10/1996,43.992336
30/10/1996,43.845875
31/10/1996,44.26572
01/11/1996,44.109486
04/11/1996,44.402401
05/11/1996,44.656227
06/11/1996,45.515385
07/11/1996,45.622761
08/11/1996,45.876606
11/11/1996,45.827816
12/11/1996,45.691124
13/11/1996,45.896122
14/11/1996,46.198788
15/11/1996,46.257385
18/11/1996,46.26712
19/11/1996,46.599072
20/11/1996,46.677212
21/11/1996,46.608829
22/11/1996,46.97007
25/11/1996,47.565613
26/11/1996,47.409428
27/11/1996,47.321548
29/11/1996,47.497292
02/12/1996,47.516781
03/12/1996,46.706474
04/12/1996,46.833385
05/12/1996,46.706474
06/12/1996,46.433098
09/12/1996,47.11652
10/12/1996,46.89196
11/12/1996,46.462376
12/12/1996,45.691124
13/12/1996,45.808273
16/12/1996,45.222469
17/12/1996,45.583717
18/12/1996,45.944942
19/12/1996,46.89196
20/12/1996,46.994862
23/12/1996,46.877121
24/12/1996,47.220505
26/12/1996,47.583519
27/12/1996,47.642406
30/12/1996,47.230324
31/12/1996,46.366966
02/01/1997,46.484699
03/01/1997,47.151836
06/01/1997,46.739765
07/01/1997,47.308815
08/01/1997,46.896774
09/01/1997,47.289192
10/01/1997,47.799366
13/01/1997,47.730705
14/01/1997,48.329163
15/01/1997,48.211422
16/01/1997,48.40765
17/01/1997,48.701984
20/01/1997,48.760864
21/01/1997,49.153313
22/01/1997,49.506496
23/01/1997,48.819717
24/01/1997,48.191811
27/01/1997,48.054455
28/01/1997,48.191811
29/01/1997,48.662758
30/01/1997,49.290649
31/01/1997,49.231777
03/02/1997,49.378941
04/02/1997,49.683079
05/02/1997,48.751019
06/02/1997,49.074806
07/02/1997,49.74197
10/02/1997,49.271027
11/02/1997,49.840096
12/02/1997,50.546455
13/02/1997,51.095871
14/02/1997,50.978188
18/02/1997,51.409821
19/02/1997,51.066467
20/02/1997,50.448349
21/02/1997,50.467979
24/02/1997,51.066467
25/02/1997,51.105682
26/02/1997,50.605328
27/02/1997,49.849857
28/02/1997,49.702713
03/03/1997,50.036266
04/03/1997,49.761574
05/03/1997,50.605328
06/03/1997,50.311001
07/03/1997,50.762283
10/03/1997,51.292088
11/03/1997,51.017391
12/03/1997,50.566082
13/03/1997,49.781219
14/03/1997,50.036266
17/03/1997,50.173618
18/03/1997,49.634045
19/03/1997,49.46722
20/03/1997,49.212173
21/03/1997,49.440018
24/03/1997,50.129406
25/03/1997,49.636978
26/03/1997,49.853664
27/03/1997,48.533924
31/03/1997,47.50967
01/04/1997,47.815006
02/04/1997,46.95816
03/04/1997,47.214241
04/04/1997,47.805141
07/04/1997,47.992256
08/04/1997,48.336964
09/04/1997,47.943035
10/04/1997,47.765747
11/04/1997,46.249054
14/04/1997,46.869518
15/04/1997,47.66724
16/04/1997,48.218773
17/04/1997,48.021797
18/04/1997,48.258183
21/04/1997,47.943035
22/04/1997,48.996834
23/04/1997,49.046066
24/04/1997,48.79985
25/04/1997,48.238487
28/04/1997,48.711231
29/04/1997,50.247601
30/04/1997,50.483967
01/05/1997,50.424862
02/05/1997,51.330967
05/05/1997,52.552158
06/05/1997,52.512806
07/05/1997,51.370338
08/05/1997,51.724903
09/05/1997,52.079449
12/05/1997,52.946106
13/05/1997,52.729473
14/05/1997,52.827923
15/05/1997,53.182503
16/05/1997,52.453697
19/05/1997,52.611248
20/05/1997,53.241554
21/05/1997,53.12339
22/05/1997,52.946106
23/05/1997,53.438519
27/05/1997,53.655239
28/05/1997,53.645367
29/05/1997,53.330223
30/05/1997,53.674942
02/06/1997,53.438519
03/06/1997,53.261288
04/06/1997,53.202183
05/06/1997,53.399136
06/06/1997,54.443108
09/06/1997,54.71891
10/06/1997,54.886307
11/06/1997,55.014332
12/06/1997,56.077976
13/06/1997,56.55072
16/06/1997,56.570408
17/06/1997,56.491611
18/06/1997,56.294643
19/06/1997,56.875698
20/06/1997,56.68195
23/06/1997,55.30764
24/06/1997,56.71159
25/06/1997,56.316105
26/06/1997,56.03928
27/06/1997,56.256786
30/06/1997,55.881092
01/07/1997,56.533615
02/07/1997,57.462997
03/07/1997,58.253983
07/07/1997,57.66074
08/07/1997,58.263847
09/07/1997,57.621174
10/07/1997,57.878242
11/07/1997,58.075985
14/07/1997,58.253983
15/07/1997,58.550549
16/07/1997,59.321735
17/07/1997,59.025127
18/07/1997,57.769497
21/07/1997,57.779388
22/07/1997,59.311829
23/07/1997,59.262432
24/07/1997,59.539261
25/07/1997,59.499706
28/07/1997,59.460155
29/07/1997,59.657921
30/07/1997,60.369755
31/07/1997,60.310429
01/08/1997,60.073166
04/08/1997,60.231354
05/08/1997,60.270893
06/08/1997,60.765278
07/08/1997,60.310429
08/08/1997,59.084438
11/08/1997,59.519478
12/08/1997,58.570335
13/08/1997,58.392357
14/08/1997,58.609859
15/08/1997,56.81049
18/08/1997,58.075985
19/08/1997,58.748314
20/08/1997,59.638142
21/08/1997,58.590137
22/08/1997,58.570335
25/08/1997,58.352821
26/08/1997,57.492657
27/08/1997,57.838699
28/08/1997,56.958763
29/08/1997,57.186153
02/09/1997,59.044899
03/09/1997,58.728531
04/09/1997,59.104233
05/09/1997,58.936146
08/09/1997,59.193214
09/09/1997,59.222919
10/09/1997,57.99688
11/09/1997,57.700279
12/09/1997,58.629642
15/09/1997,58.530788
16/09/1997,59.994072
17/09/1997,59.994072
18/09/1997,60.251099
19/09/1997,60.353039
22/09/1997,60.690434
23/09/1997,60.412563
