date, BAB 
06/29/1931, 0.015660751720200 
06/30/1931, 0.012893718363400 
07/01/1931,-0.008771624886330 
07/02/1931, 0.004805818530390 
07/03/1931,-0.010816086568900 
07/06/1931, 0.015393912512900 
07/07/1931, 0.018519288645400 
07/08/1931, 0.006910085270530 
07/09/1931,-0.000541269949911 
07/10/1931,-0.012135561710000 
07/11/1931, 0.004725838792500 
07/13/1931, 0.009944331333250 
07/14/1931, 0.003301372989860 
07/15/1931, 0.004693411838730 
07/16/1931,-0.005542535019040 
07/17/1931,-0.005046645940920 
07/18/1931,-0.003716721190330 
07/20/1931,-0.001755776598180 
07/21/1931,-0.008503710707870 
07/22/1931, 0.004886305173600 
07/23/1931, 0.005093416407770 
07/24/1931, 0.004657946950900 
07/25/1931,-0.001633377192570 
07/27/1931,-0.003856647919650 
07/28/1931,-0.003514130730170 
07/29/1931, 0.005784932636700 
07/30/1931,-0.006307869590160 
07/31/1931,-0.002172237529050 
08/01/1931, 0.001516741391310 
08/03/1931, 0.010831976377100 
08/04/1931,-0.014073705832700 
08/05/1931, 0.013210508365000 
08/06/1931,-0.009311416348800 
08/07/1931, 0.001286665017980 
08/08/1931, 0.004631439096100 
08/10/1931, 0.005033784014800 
08/11/1931,-0.004102482256050 
08/12/1931,-0.002264712192290 
08/13/1931,-0.003195080871830 
08/14/1931,-0.001464591942130 
08/15/1931,-0.003116371726540 
08/17/1931, 0.005276862362730 
08/18/1931,-0.001774628468270 
08/19/1931,-0.003129560773300 
08/20/1931,-0.005299778400160 
08/21/1931, 0.014695135766300 
08/22/1931, 0.003751078326230 
08/24/1931,-0.003000746078700 
08/25/1931,-0.002276485174720 
08/26/1931, 0.005765672184820 
08/27/1931,-0.007422159721000 
08/28/1931, 0.000010322064594 
08/29/1931,-0.002035493713800 
08/31/1931, 0.005715749552300 
09/01/1931, 0.000773022341062 
09/02/1931, 0.003253875559590 
09/03/1931, 0.002056563153770 
09/04/1931, 0.006748546385170 
09/08/1931, 0.003265972179990 
09/09/1931,-0.003047357151360 
09/10/1931, 0.003976954234830 
09/11/1931,-0.006172180632490 
09/12/1931, 0.001041500946570 
09/14/1931,-0.005637035493470 
09/15/1931, 0.007446374894410 
09/16/1931,-0.001342697853240 
09/17/1931, 0.008424284852070 
09/18/1931,-0.018721251265100 
09/19/1931, 0.002369941553980 
09/21/1931,-0.013063955397300 
09/22/1931,-0.004717711275700 
09/23/1931,-0.002785992323880 
09/24/1931,-0.016062735032200 
09/25/1931,-0.008390044635400 
09/26/1931, 0.000736271591284 
09/28/1931, 0.004086557926370 
09/29/1931,-0.008603272373020 
09/30/1931,-0.003943270547730 
10/01/1931,-0.010765874237800 
10/02/1931,-0.017089807329000 
10/03/1931,-0.001252903055530 
10/05/1931,-0.013748883965000 
10/06/1931,-0.005158404063360 
10/07/1931,-0.018391493977500 
10/08/1931,-0.017102965278400 
10/09/1931,-0.002254047884740 
10/10/1931,-0.002847312609140 
10/13/1931, 0.003391227634870 
10/14/1931, 0.017486032345000 
10/15/1931,-0.000488901674930 
10/16/1931, 0.000944713042656 
10/17/1931, 0.004653070514180 
10/19/1931, 0.000854321870140 
10/20/1931,-0.007531525296370 
10/21/1931, 0.004125082035880 
10/22/1931, 0.011345380582600 
10/23/1931,-0.015920215970800 
10/24/1931,-0.003400135873180 
10/26/1931, 0.009951667222700 
10/27/1931, 0.002167272474520 
10/28/1931, 0.002089099049170 
10/29/1931, 0.001009593726560 
10/30/1931,-0.001473926145740 
10/31/1931, 0.005224300477130 
11/02/1931,-0.005678431073160 
11/04/1931,-0.006881901612180 
11/05/1931, 0.004205987494740 
11/06/1931,-0.013570061032600 
11/07/1931,-0.014602327912600 
11/09/1931,-0.000989583198244 
11/10/1931, 0.014206407445500 
11/11/1931, 0.011330566498100 
11/12/1931,-0.001967695487010 
11/13/1931, 0.013450268472100 
11/14/1931, 0.005445603890730 
11/16/1931,-0.011987406215500 
11/17/1931,-0.005407550787280 
11/18/1931, 0.014584893842200 
11/19/1931, 0.001349084228880 
11/20/1931, 0.001539549644240 
11/21/1931, 0.008199555060620 
11/23/1931, 0.010637429898600 
11/24/1931,-0.006790863225440 
11/25/1931, 0.003050745921240 
11/27/1931, 0.000554818418841 
11/28/1931,-0.011622752887800 
11/30/1931,-0.001565805949690 
12/01/1931, 0.016333173057600 
12/02/1931, 0.020580404434400 
12/03/1931,-0.007904772640540 
12/04/1931, 0.004409124747150 
12/05/1931, 0.006575466664770 
12/07/1931,-0.013422701218200 
12/08/1931, 0.003445488935800 
12/09/1931,-0.007854417196070 
12/10/1931,-0.003670510835480 
12/11/1931,-0.006951844815260 
12/12/1931,-0.004381674678830 
12/14/1931,-0.005302596998660 
12/15/1931,-0.018421122483700 
12/16/1931,-0.007367601483460 
12/17/1931,-0.014960563825800 
12/18/1931,-0.024727789815800 
12/19/1931, 0.019835562519100 
12/21/1931,-0.002275339270910 
12/22/1931, 0.006416706129000 
12/23/1931, 0.002857292279600 
12/24/1931, 0.007350144897490 
12/28/1931, 0.009671077693390 
12/29/1931,-0.007914998760220 
12/30/1931,-0.003190881882610 
12/31/1931,-0.000604007974376 
01/02/1932,-0.001474820923590 
01/04/1932,-0.000864957118645 
01/05/1932,-0.009344129336240 
01/06/1932,-0.006314039101650 
01/07/1932,-0.032191040751600 
01/08/1932,-0.000509727069998 
01/09/1932,-0.002842072500770 
01/11/1932,-0.020308549344400 
01/12/1932, 0.008905945080250 
01/13/1932,-0.005890777310460 
01/14/1932,-0.017840750085800 
01/15/1932,-0.000806571165625 
01/16/1932, 0.014111022496300 
01/18/1932, 0.000366576546639 
01/19/1932, 0.009414350317570 
01/20/1932,-0.007203850084560 
01/21/1932,-0.021690880642600 
01/22/1932, 0.020824270995200 
01/23/1932, 0.013924585341000 
